Columna2;CODIGODEPTO;NOMBREDEPTO;VICEPRESIDENCIANIVEL1;VICEPRESIDENCIANIVEL2
201909;1980724;UNIDAD COMERCIO EXTERIOR;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA CADENA DE SUMINISTRO
201909;1940837;GERENCIA CRECIMIENTO AGUA Y SANEAMIENTO;VICEPRESIDENCIA EJECUTIVA ESTRATEGIA Y CRECIMIENTO;VICEPRESIDENCIA CRECIMIENTO
201909;1302081;UNIDAD OPERACIONES ITUANGO;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
201909;1980450;VICEPRESIDENCIA ASUNTOS LEGALES Y SECRETARÍA GENERAL;VICEPRESIDENCIA ASUNTOS LEGALES Y SECRETARÍA GENERAL;VICEPRESIDENCIA ASUNTOS LEGALES Y SECRETARÍA GENERAL
201909;1940838;GERENCIA CRECIMIENTO GAS Y NUEVOS NEGOCIOS;VICEPRESIDENCIA EJECUTIVA ESTRATEGIA Y CRECIMIENTO;VICEPRESIDENCIA CRECIMIENTO
201909;1980609;GERENCIA CONTABILIDAD Y SERVICIOS FINANCIEROS;VICEPRESIDENCIA EJECUTIVA FINANZAS CORPORATIVAS, GESTIÓN DE RIESGOS E INVERSIONES;GERENCIA CONTABILIDAD Y SERVICIOS FINANCIEROS
201909;1980615;DIRECCIÓN IMPUESTOS;VICEPRESIDENCIA EJECUTIVA FINANZAS CORPORATIVAS, GESTIÓN DE RIESGOS E INVERSIONES;GERENCIA CONTABILIDAD Y SERVICIOS FINANCIEROS
201909;1312000;VICEPRESIDENCIA GENERACIÓN ENERGÍA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
201909;1980705;GERENCIA CADENA DE SUMINISTRO;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA CADENA DE SUMINISTRO
201909;1940836;GERENCIA CRECIMIENTO ENERGÍA ELÉCTRICA;VICEPRESIDENCIA EJECUTIVA ESTRATEGIA Y CRECIMIENTO;VICEPRESIDENCIA CRECIMIENTO
201909;1940835;VICEPRESIDENCIA CRECIMIENTO;VICEPRESIDENCIA EJECUTIVA ESTRATEGIA Y CRECIMIENTO;VICEPRESIDENCIA CRECIMIENTO
201909;1411040;DIRECCIÓN COMERCIAL AGUA Y SANEAMIENTO;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
201909;1980816;DIRECCIÓN PLANEACIÓN ESTRATÉGICA CORPORATIVA;VICEPRESIDENCIA EJECUTIVA ESTRATEGIA Y CRECIMIENTO;VICEPRESIDENCIA ESTRATEGIA CORPORATIVA
201909;1312001;DIRECCIÓN PLANEACIÓN GENERACIÓN ENERGÍA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
201909;1980426;GERENCIA AUDITORÍA SOPORTE;VICEPRESIDENCIA AUDITORÍA CORPORATIVA;GERENCIA AUDITORÍA SOPORTE
201909;1980563;UNIDAD COMPENSACIÓN Y BENEFICIOS;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA DESARROLLO HUMANO Y CULTURA ORGANIZACIONAL
201909;1989082;UNIDAD SERVICIOS DE CONECTIVIDAD Y COMUNICACIONES DE TI;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA TECNOLOGÍA DE INFORMACIÓN
201909;1980126;UNIDAD OFERTAS EMPRESAS;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA COMERCIAL
201909;1989093;UNIDAD SERVICIOS DE PROCESAMIENTO DE DATOS;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA TECNOLOGÍA DE INFORMACIÓN
201909;1980134;UNIDAD EDUCACIÓN A CLIENTES Y COMUNIDAD;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA COMERCIAL
201909;1980142;GERENCIA OPERACIÓN COMERCIAL;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA COMERCIAL
201909;1930735;GERENCIA SERVICIOS GRUPO EPM;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA SERVICIOS GRUPO EPM
201909;1411020;VICEPRESIDENCIA AGUA Y SANEAMIENTO;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
201909;1930738;DEPARTAMENTO SERVICIOS DE TALENTO HUMANO;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA SERVICIOS GRUPO EPM
201909;1980200;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA
201909;1980461;DIRECCIÓN SOPORTE LEGAL PROCESOS Y RECLAMACIONES;VICEPRESIDENCIA ASUNTOS LEGALES Y SECRETARÍA GENERAL;GERENCIA JURÍDICA GRUPO EMPRESARIAL
201909;1930739;DEPARTAMENTO SERVICIOS ADMINISTRATIVOS Y TI;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA SERVICIOS GRUPO EPM
201909;1980509;DIRECCIÓN SOLUCIONES DESARROLLO ORGANIZACIONAL;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA DESARROLLO CORPORATIVO
201909;1980607;DIRECCIÓN SEGUROS CORPORATIVOS;VICEPRESIDENCIA EJECUTIVA FINANZAS CORPORATIVAS, GESTIÓN DE RIESGOS E INVERSIONES;GERENCIA GESTIÓN INTEGRAL DE RIESGOS
201909;1980457;DIRECCIÓN SOPORTE LEGAL CORPORATIVO;VICEPRESIDENCIA ASUNTOS LEGALES Y SECRETARÍA GENERAL;GERENCIA JURÍDICA GRUPO EMPRESARIAL
201909;1980305;GERENCIA RELACIONES EXTERNAS;VICEPRESIDENCIA COMUNICACIÓN Y RELACIONES CORPORATIVAS;GERENCIA RELACIONES EXTERNAS
201909;1312003;UNIDAD PLANEACIÓN DE INFRAESTRUCTURA GENERACIÓN ENERGÍA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
201909;1312044;PORCE III;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
201909;1980277;UNIDAD ESTUDIOS Y ASIMILACIÓN TECNOLÓGICA;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA CENTROS DE EXCELENCIA TÉCNICA
201909;1300283;UNIDAD MONTAJES ITUANGO;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;VICEPRESIDENCIA PROYECTOS GENERACIÓN ENERGÍA
201909;1930737;DEPARTAMENTO SERVICIOS FINANCIEROS;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA SERVICIOS GRUPO EPM
201909;1980900;GERENCIA GENERAL;GERENCIA GENERAL;GERENCIA GENERAL
201909;1980279;UNIDAD INGENIERÍA DE PROYECTOS 1;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA CENTROS DE EXCELENCIA TÉCNICA
201909;1411026;UNIDAD CONSERVACIÓN DEL AGUA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
201909;1980416;GERENCIA AUDITORÍA PROYECTOS Y SUMINISTROS;VICEPRESIDENCIA AUDITORÍA CORPORATIVA;GERENCIA AUDITORÍA PROYECTOS Y SUMINISTROS
201909;1312043;UNIDAD OPERACIONES PORCE;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
201909;1980606;DIRECCIÓN INGENIERÍA DE RIESGOS;VICEPRESIDENCIA EJECUTIVA FINANZAS CORPORATIVAS, GESTIÓN DE RIESGOS E INVERSIONES;GERENCIA GESTIÓN INTEGRAL DE RIESGOS
201909;1980500;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA
201909;1985113;OFICINA CONTROL DISCIPLINARIO;OFICINA CONTROL DISCIPLINARIO;OFICINA CONTROL DISCIPLINARIO
201909;1980405;GERENCIA AUDITORÍA NEGOCIOS;VICEPRESIDENCIA AUDITORÍA CORPORATIVA;GERENCIA AUDITORÍA NEGOCIOS
201909;1980475;UNIDAD GOBIERNO CORPORATIVO;VICEPRESIDENCIA ASUNTOS LEGALES Y SECRETARÍA GENERAL;UNIDAD GOBIERNO CORPORATIVO
201909;1980601;VICEPRESIDENCIA EJECUTIVA FINANZAS CORPORATIVAS, GESTIÓN DE RIESGOS E INVERSIONES;VICEPRESIDENCIA EJECUTIVA FINANZAS CORPORATIVAS, GESTIÓN DE RIESGOS E INVERSIONES;VICEPRESIDENCIA EJECUTIVA FINANZAS CORPORATIVAS, GESTIÓN DE RIESGOS E INVERSIONES
201909;1980114;UNIDAD GESTIÓN DE INFORMACIÓN COMERCIAL;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA COMERCIAL
201909;1980112;GERENCIA MERCADEO ESTRATÉGICO;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA COMERCIAL
201909;1302082;DEPARTAMENTO SOPORTE Y SERVICIOS REGIÓN CAUCA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
201909;1981200;DIRECCIÓN REGULACIÓN AGUA Y SANEAMIENTO;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;GERENCIA REGULACIÓN
201909;1980586;DIRECCIÓN RELACIONES LABORALES COLECTIVAS;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA GESTIÓN RELACIONES LABORALES
201909;1980300;VICEPRESIDENCIA COMUNICACIÓN Y RELACIONES CORPORATIVAS;VICEPRESIDENCIA COMUNICACIÓN Y RELACIONES CORPORATIVAS;VICEPRESIDENCIA COMUNICACIÓN Y RELACIONES CORPORATIVAS
201909;1980285;GERENCIA AMBIENTAL Y SOCIAL PROYECTOS E INGENIERÍA;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA AMBIENTAL Y SOCIAL PROYECTOS E INGENIERÍA
201909;1727170;VICEPRESIDENCIA GAS;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GAS
201909;1980716;DIRECCIÓN ABASTECIMIENTO;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA CADENA DE SUMINISTRO
201909;1980505;GERENCIA DESARROLLO CORPORATIVO;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA DESARROLLO CORPORATIVO
201909;1980105;GERENCIA URABÁ;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;GERENCIA URABÁ
201909;1980700;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS
201909;1980400;VICEPRESIDENCIA AUDITORÍA CORPORATIVA;VICEPRESIDENCIA AUDITORÍA CORPORATIVA;VICEPRESIDENCIA AUDITORÍA CORPORATIVA
201909;1300340;DIRECCIÓN GESTIÓN DEL TERRITORIO PROYECTO ITUANGO ;VICEPRESIDENCIA COMUNICACIÓN Y RELACIONES CORPORATIVAS;DIRECCIÓN GESTIÓN DEL TERRITORIO PROYECTO ITUANGO 
201909;1980605;GERENCIA GESTIÓN INTEGRAL DE RIESGOS;VICEPRESIDENCIA EJECUTIVA FINANZAS CORPORATIVAS, GESTIÓN DE RIESGOS E INVERSIONES;GERENCIA GESTIÓN INTEGRAL DE RIESGOS
201909;;Ø;;
201909;1300283;UNIDAD MONTAJES ITUANGO;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;DIRECCIÓN MONTAJES
201909;1337350;UNIDAD DISTRIBUCIÓN ZONA CENTRO T&D ENERGÍA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA T&D ENERGÍA
201909;1980564;DIRECCIÓN SOLUCIONES DESARROLLO HUMANO;VICEPRESIDENCIA DESARROLLO HUMANO Y ORGANIZACIONAL;GERENCIA DESARROLLO HUMANO Y CULTURA ORGANIZACIONAL
201909;1337320;UNIDAD DISTRIBUCIÓN ZONA SUR T&D ENERGÍA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA T&D ENERGÍA
201909;1980298;UNIDAD CENTRO DE EXCELENCIA TÉCNICA DISEÑOS;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA CENTROS DE EXCELENCIA TÉCNICA
201909;1965170;UNIDAD SERVICIO MÉDICO;VICEPRESIDENCIA DESARROLLO HUMANO Y ORGANIZACIONAL;GERENCIA DESARROLLO HUMANO Y CULTURA ORGANIZACIONAL
201909;1330242;DIRECCIÓN STR Y CONEXIONES COLOMBIA;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA PROYECTOS SISTEMAS TRANSMISIÓN
201909;1985085;DIRECCIÓN SEGURIDAD;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA SOPORTE ADMINISTRATIVO
201909;1337310;UNIDAD DISTRIBUCIÓN ZONA NORTE T&D ENERGÍA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA T&D ENERGÍA
201909;1980717;UNIDAD CONTRATACIÓN;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA CADENA DE SUMINISTRO
201909;1980264;UNIDAD PROYECTOS LINEALES 2;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA PROYECTOS DE INFRAESTRUCTURA
201909;1980154;DEPARTAMENTO CANALES PRESENCIALES ANTIOQUIA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA COMERCIAL
201909;1989076;UNIDAD SOLUCIONES DE TI INTELIGENCIA DE NEGOCIOS Y ÁREAS DE APOYO;VICEPRESIDENCIA DESARROLLO HUMANO Y ORGANIZACIONAL;GERENCIA TECNOLOGÍA DE INFORMACIÓN
201909;1980506;DIRECCIÓN DISEÑO ORGANIZACIONAL;VICEPRESIDENCIA DESARROLLO HUMANO Y ORGANIZACIONAL;GERENCIA DESARROLLO CORPORATIVO
201909;1980461;DIRECCIÓN SOPORTE LEGAL PROCESOS Y RECLAMACIONES;SECRETARÍA GENERAL;GERENCIA JURÍDICA GRUPO EMPRESARIAL
201909;1980563;UNIDAD COMPENSACIÓN Y BENEFICIOS;VICEPRESIDENCIA DESARROLLO HUMANO Y ORGANIZACIONAL;GERENCIA DESARROLLO HUMANO Y CULTURA ORGANIZACIONAL
201909;1300224;UNIDAD PROGRAMACIÓN Y DESEMPEÑO PROYECTO ITUANGO;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;VICEPRESIDENCIA PROYECTOS GENERACIÓN ENERGÍA
201909;1980263;UNIDAD PROYECTOS LINEALES 1;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA PROYECTOS DE INFRAESTRUCTURA
201909;1980725;UNIDAD ALMACENES;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA CADENA DE SUMINISTRO
201909;1980457;DIRECCIÓN SOPORTE LEGAL CORPORATIVO;SECRETARÍA GENERAL;GERENCIA JURÍDICA GRUPO EMPRESARIAL
201909;1985060;UNIDAD COMPRAS;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA CADENA DE SUMINISTRO
201909;1980296;UNIDAD CENTRO DE EXCELENCIA TÉCNICA ASIMILACIÓN TECNOLÓGICA;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA CENTROS DE EXCELENCIA TÉCNICA
201909;1980459;DIRECCIÓN SOPORTE LEGAL CONTRATACIÓN;SECRETARÍA GENERAL;GERENCIA JURÍDICA GRUPO EMPRESARIAL
201909;1980708;UNIDAD PLANEACIÓN CADENA DE SUMINISTRO PARA NEGOCIOS;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA CADENA DE SUMINISTRO
201909;1980475;UNIDAD GOBIERNO CORPORATIVO;SECRETARÍA GENERAL;UNIDAD GOBIERNO CORPORATIVO
201909;1980250;GERENCIA PROYECTOS DE INFRAESTRUCTURA;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA PROYECTOS DE INFRAESTRUCTURA
201910;1980569;UNIDAD TRANSFORMACIÓN CULTURAL;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA DESARROLLO HUMANO Y CULTURA ORGANIZACIONAL
201910;1980564;DIRECCIÓN SOLUCIONES DESARROLLO HUMANO;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA DESARROLLO HUMANO Y CULTURA ORGANIZACIONAL
201910;1411027;UNIDAD GESTIÓN DE INFRAESTRUCTURA AGUA Y SANEAMIENTO;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
201910;1989074;UNIDAD SOLUCIONES DE TI CORPORATIVAS;VICEPRESIDENCIA TALENTO HUMANO Y TECNOLOGÍA;GERENCIA TECNOLOGÍA DE INFORMACIÓN
201910;1337280;UNIDAD SUBESTACIONES Y LÍNEAS T&D ENERGÍA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA T&D ENERGÍA
201910;1312004;UNIDAD GESTIÓN AMBIENTAL Y SOCIAL GENERACIÓN ENERGÍA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
201910;1312013;UNIDAD OPERACIÓN Y MANTENIMIENTO GENERACIÓN ENERGÍA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
201910;1980732;DIRECCIÓN OPERACIONES INTERNAS CADENA DE SUMINISTRO;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA CADENA DE SUMINISTRO
201910;1985021;UNIDAD NEGOCIACIÓN Y ADMINISTRACIÓN ACTIVO INMOBILIARIO;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA SOPORTE ADMINISTRATIVO
201910;1312014;UNIDAD HIDROMETRÍA Y CALIDAD GENERACIÓN ENERGÍA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
201910;1312040;GERENCIA GENERACIÓN ENERGÍA REGIÓN NOROCCIDENTAL;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
201910;1411035;UNIDAD GESTIÓN DEL RENDIMIENTO AGUA Y SANEAMIENTO;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
201910;1975074;DEPARTAMENTO PROVEEDURÍA;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA SOPORTE ADMINISTRATIVO
201910;1411056;UNIDAD MANTENIMIENTO EQUIPOS PROVISIÓN AGUAS;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
201910;1985020;DIRECCIÓN GESTIÓN INMOBILIARIA;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA SOPORTE ADMINISTRATIVO
201910;1411053;UNIDAD PRODUCCIÓN AGUAS;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
201910;1980143;UNIDAD GESTIÓN DE INSTALACIONES;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA COMERCIAL
201910;1980152;GERENCIA ATENCIÓN AL CLIENTE;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA COMERCIAL
201910;1980718;UNIDAD ADMINISTRACIÓN DE CONTRATOS;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA CADENA DE SUMINISTRO
201910;1411054;UNIDAD OPERACIÓN Y MANTENIMIENTO PROVISIÓN AGUAS;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
201910;1980257;DIRECCIÓN PROYECTOS AGUAS, SANEAMIENTO, GAS Y LOCATIVOS 2;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA PROYECTOS AGUAS, SANEAMIENTO, GAS Y LOCATIVOS
201910;1727180;UNIDAD GESTIÓN DEL RENDIMIENTO GAS;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GAS
201910;1985000;GERENCIA SOPORTE ADMINISTRATIVO;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA SOPORTE ADMINISTRATIVO
201910;1980278;UNIDAD INGENIERÍA DE PROYECTOS 2;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA CENTROS DE EXCELENCIA TÉCNICA
201910;1980612;DIRECCIÓN TRANSACCIONES FINANCIERAS;VICEPRESIDENCIA EJECUTIVA FINANZAS CORPORATIVAS, GESTIÓN DE RIESGOS E INVERSIONES;GERENCIA CONTABILIDAD Y SERVICIOS FINANCIEROS
201910;1980290;GERENCIA CENTROS DE EXCELENCIA TÉCNICA;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA CENTROS DE EXCELENCIA TÉCNICA
201910;1980294;UNIDAD CENTRO DE EXCELENCIA TÉCNICA NORMALIZACIÓN Y LABORATORIOS;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA CENTROS DE EXCELENCIA TÉCNICA
201910;1337501;UNIDAD TRANSACCIONES COMERCIALIZACIÓN ENERGÍA;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA T&D ENERGÍA
201910;1985080;DEPARTAMENTO GESTIÓN DOCUMENTAL;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA SOPORTE ADMINISTRATIVO
201910;1337023;UNIDAD MANTENIMIENTO REDES DISTRIBUCIÓN SUR;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA T&D ENERGÍA
201910;1980335;GERENCIA COMUNICACIÓN CORPORATIVA;VICEPRESIDENCIA COMUNICACIÓN Y RELACIONES CORPORATIVAS;GERENCIA COMUNICACIÓN CORPORATIVA
201910;1312033;UNIDAD OPERACIONES ZONA NORTE;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
201910;1980801;VICEPRESIDENCIA EJECUTIVA ESTRATEGIA Y CRECIMIENTO;VICEPRESIDENCIA EJECUTIVA ESTRATEGIA Y CRECIMIENTO;VICEPRESIDENCIA EJECUTIVA ESTRATEGIA Y CRECIMIENTO
201910;1300223;DIRECCIÓN DESARROLLO PROYECTO ITUANGO;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;VICEPRESIDENCIA PROYECTOS GENERACIÓN ENERGÍA
201910;1337024;UNIDAD SERVICIOS MANTENIMIENTO REDES DISTRIBUCIÓN;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA T&D ENERGÍA
201910;1727173;UNIDAD TRANSACCIONES GAS;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GAS
201910;1337029;UNIDAD EXPANSIÓN Y REPOSICIÓN DE REDES;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA T&D ENERGÍA
201910;1411057;UNIDAD VINCULACIÓN Y DESARROLLO URBANÍSTICO AGUAS;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
201910;1511066;UNIDAD MANTENIMIENTO EQUIPOS GESTIÓN AGUAS RESIDUALES;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA AGUA Y SANEAMIENTO
201910;1980685;GERENCIA GESTIÓN DE NEGOCIOS E INVERSIONES;VICEPRESIDENCIA EJECUTIVA FINANZAS CORPORATIVAS, GESTIÓN DE RIESGOS E INVERSIONES;GERENCIA GESTIÓN DE NEGOCIOS E INVERSIONES
201910;1980717;UNIDAD CATEGORÍAS Y CONTRATACIÓN;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA CADENA DE SUMINISTRO
201910;1980123;UNIDAD OFERTAS GRANDES CLIENTES;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA COMERCIAL
201910;1980293;DIRECCIÓN CENTRO DE EXCELENCIA TÉCNICA ESTUDIOS Y DISEÑOS;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA CENTROS DE EXCELENCIA TÉCNICA
201910;1980815;VICEPRESIDENCIA ESTRATEGIA CORPORATIVA;VICEPRESIDENCIA EJECUTIVA ESTRATEGIA Y CRECIMIENTO;VICEPRESIDENCIA ESTRATEGIA CORPORATIVA
201910;1312042;UNIDAD OPERACIONES GUADALUPE;VICEPRESIDENCIA EJECUTIVA GESTIÓN DE NEGOCIOS;VICEPRESIDENCIA GENERACIÓN ENERGÍA
201910;1985024;UNIDAD SOPORTE Y MANTENIMIENTO EDIFICIOS;VICEPRESIDENCIA SUMINISTROS Y SERVICIOS COMPARTIDOS;GERENCIA SOPORTE ADMINISTRATIVO
201910;1980240;GERENCIA PROYECTOS SUBESTACIONES Y LÍNEAS;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA PROYECTOS SUBESTACIONES Y LÍNEAS
201910;1980160;DIRECCIÓN GESTIÓN DE ACTIVOS;VICEPRESIDENCIA EJECUTIVA PROYECTOS E INGENIERÍA;GERENCIA CENTROS DE EXCELENCIA TÉCNICA
